comments	label
ㅋㅋㅋ 연예인들 이미지 관리 시작했네 ㅋㅋㅋ	3
ㅋㅋㅋ 원래 돈 많고 능력 있으면 여자 여럿 끼고 사는 거야 ㅋㅋㅋ 근데 웃기는 건 너희들 같은 쿵쾅 시들은 거기도 못 낌 ㅋㅋㅋ	2
ㅋㅋㅋ 원래도 이쁜 이레 ㅋㅋㅋ 쿵쾅 잎들아 너네는 원래도 빻았고 살 빼도 빻았어 ㅋㅋㅋ	2
ㅋㅋㅋ 위 스플 제외한 한 연구생을 찍으면 되지 뭔 개소리냐 ㅋㅋㅋ	1
ㅋㅋㅋ 으이 그 진짜 정신병자들 많다	5
ㅋㅋㅋ 짜고 치는 거 다 아는데 질투는 무슨 ㅋㅋㅋ	1
ㅋㅋ 곧 흑 역사 취급될 명단이네 이 미 진행 중인 작자도 있고	1
ㅋㅋ댓글로 사재기했다는 님들 아 확증 없이 떠뜰 지 좀 마라 어디까지나 당신들 심증일 뿐 이잖아 ㅋㅋ	3
ㅋㅋ 사람들 댓글 요새 호의 적이니까 바로 사진 많이 올리네 ㅋㅋ	0
웃긴 년이네 호텔방까지 따라간 년이	2
재밌어요 ㅋㅋㅋ	0
ㅋㅎ농구 ㅎㅋ 웃고 간다	1
ㅋ 그 여 자랑 알렉스가 팔던 바지 커서 바느질하고 있었는데 나 옴 ㅎㅎ바지가 보풀이 나서 난리 ㅜ	0
ㅋ 너무 재미져 힐링 된다	0
ㅋ 전현무가 작업 걸었구먼 ㅋ 미안하게 될 거예요	1
ㅎ 아들이 뭔 죄야 뭔 상관이 야 아들한테 어떤 의도도 합의도 없이 이뤄진 일을 왜 같이 책임지라고 해	0
ㅎ 잘 태준이 죽인 거면 시즌 2할 이 유 없음 적폐 급수 잘 태준 최정상 적폐 송희 서버 적폐 이 엘리야 정의로운 척 하는 적폐 호구 레벨 이성민 의원 강 의원 보좌관 한 동경 멍청할 정도로 착하기만 한 답답한 호구	5
ㅎㅎ 다시는 복귀한 다 어쩐다 안 하면 좋겠네요 영원히 복귀하지 마세요 이 중성에 놀랐습니다ㅎ	5
ㅎㅎ 불쌍히 여기소서 나도 난민 별론데 너무 들이 댄 다 윤서인 씨도 그만 좀 해요 불쌍해 보여요	7
ㅎㅎㅎ 오늘 댓글 왜 이래 7시에서 댓글 부대 풀었나 봐 말투도 비슷해 이럼 도리어 박나래한 테 역효과일 텐데	3
ㅎㅎㅎ 아이고 현석아 너 아직도 양아치 근성 못 버렸냐 ㅋㅋㅋ	3
ㅎㅎ문 대통령님께서 대책 강구를 잘하시고 계시고 중국에도 지원해주시니 우리 국민들은 안심하고 다닐 수 있네요	0
ㅎㅎ 신부가 옆에 있으니 다른 이미지 보이네요 부끄러워하는 건지 ㅎ 축하하고 요 아 울 집 시어머니 보시면 안 될 것 같아요 48 우리 아주버님 장가가라 다시 말씀 하실 듯 ㅎ	0
ㅜㅜ 승리를 믿어요 아닐 거라고	0
ㅜㅜㅜ 노래 짱 잘하는 언니 정말 팬인데 꼭 쾌차해서 다시 무대에서 뵙고 싶어요 힘내세요	0
ㅠ 둘이 결혼하게 해주세요	0
ㅠㅠ 박일 성우님이 더빙한 영화를 보며 성장한 거나 마찬가지입니다 목소리 그리울 거예요 삼가 고인의 명복을 빕니다	0
가로세로 구독자 많네 보니 구독할 정도는 아닌 것 같은데	0
가만히 있던 시엠 머리 채 잡지 마 ㅅ 1뱔 언플 안 해줘서 지금 다들 개화나 있으니깐 ㅗㅗ	5
가만히 있어도 오는 여자라는 성별과 연예인임에도 보내야 여자 만날 수 있는 성별 인 남자 명확한 권력 관계지 여자는 편하고 남자만 고생하고 여성 우월주의 국가	2
가면 가왕 아직도 하네 반갑다 ㄹ	0
가볍게 생겼자 녀 딱 봐도 양지 치	4
가부장제 한 남은 도태가 답이지	2
가사노동비 3만 원 ㄷㄷ 매일 배달시켜 먹어놓고 일 당 3만 원 오우야	3
가세원에서 김태호 재산 털고 있는데 해명 좀 하시오 월급으로 어떻게 40억 넘는 걸 분양받냐고 이 세연이 분석하는데 왜 반응이 없는지	0
가수는 대마 좀 해도 돼 맨 정신에 좋은 곡 못 나온다	7
가수 은퇴한다고 했다 몇 년 지나 애 5명 낳는다고 음반 내고 콘서트하고 엔터테인먼트 회사 차리면서 잘 사는 사람도 잇는 데 문희준은 왜 못 나오냐 이것저것 뭘 따져ㅡ 보기 싫으면 안 보면 되지	1
가슴이 너무 아프네요 연기도 잘하고 정말 예쁜 배우였는데 부디 편하게 가 소서	0
가슴이 뭐 어 때서	1
가시나들이 무조건 밀어붙이는 사랑해서 한 결혼 이혼으로 가는 지름길	2
가시나들이 여자 가해자들도 나와야 입을 닥치지 진짜 못 봐주겠네	2
가식 덩어리들 팬이란 것들도 똑같다	3
가식 떨지 맙시다 솔직히 만약 당신 앞에 마다 같은 남자가 다가 온다면 당신은 팬티 안 내릴 자신 있나요 진짜 다 내립니다 좋다고 하트 날릴 땐 언제 고 이 제 와 서 비난하는 여자들 진짜 못돼 보임	2
가식이라 쓰고 메뚜기라 읽는 다 빼 박팩트	4
가요무대가 승자네요 최장 기간 시청률 보증	0
가운데 사람 누구지 군인이 립스틱까지 바른 건가	3
가임기 여자들이 다이어트에 집착하는 이유는 임신하지 않았다는 걸 남자에게 알리기 위해 서지 임신한 여자를 유혹하는 남자는 없으니까	2
가자 장미여관으로	0
가장 천박 한 애가 세상을 구한 다 모티브	5
가정을 지키고 싶으면 요리 배우 고 살 빼야 할 듯	6
가족	3
가족들이 다 인물이 없네 ㅉㅉ	3
가족 예능 중 최악이다 아들을 재기를 위해 나왔다가 온 가족이 연예인 병에 걸린 것이네 이런 프로그램은 하지 말아야 한다	3
가족으로써 도의 적 책임도 없습니까 전 국민을 실망에 빠트린 피의자 와이프가 나오는 그 드라마 방송을 고 집하는 를 보이콧해야 하나요	1
가지가 지 한다 별거도 아닌 걸로 왜 그러나 몰라	1
각 시안 예전에 구설 수 풋 여기까지만 할 게	1
오래간 만에 좀 재밌었다 전 회장의 빈 자리가 아쉽다 전 회장 있을 땐 의 자 앉아서 토크만 해도 재밌었는데	0
오래간 만에 한 번 보려다 보기 힘겨워 채널 돌림 왜 그래 풍상 씨 새로 하네 수목은 이 걸루	0
간통죄 폐지 다 고로 법적으로 홍상수랑 김민희 사귀는 건 아무런 결격 사유가 없다 한번 사는 인생 사랑하는 사람이랑 사귀어야지 자식 있다고 의 무감으로 부인이랑 살 필요 없다고 본다 난 홍상수 이해한다	1
갈 사람은 가는 게 이치이죠 삼가 고인의 명복을 빕니다	0
갈 수도 있는 거죠 못 가게 되었더라면 출국 못하는 거고 별걸 다 걱정하십니다	0
갈수록 군대 복무 기간 줄이네 26개월 갔다 온 거 억울하네 스 브 얼	5
갈수록 나 잼	0
갈수록 더하네	1
갈수록 듣고 들만 자꾸 나오네 섭 외력이 떨어졌나 이럴 거면 박근혜 이명박도 출연시켜서 가왕 되라고 해라	1
갈수록 싸구려가 돼가네	1
갈수록 재미 없어져	0
갈수록 종답이네	0
갈수록 호감ㅋ	0
감당이 되냐 ㅋㅋ일이 천도 아니고 현재 돈으로 수십억 할 지도 모르는데 ㅋㅋㅋ 도끼라 해도 변상 다 못한 다ㅋㅋㅋ 그냥 잊힐 때까지 기다렸다가 좋은 앨범으로 보답하자	1
감량만 한 게 아닌 거 같던데 방송보다 누구지 했는데	0
감사할 일 뿐입니다 빨리 복귀하세요	0
감우성 연기 완전 대 박 초등 학생 아들들이 울었네요 ㅠㅠ 최곱니다	0
갑분싸 동정 여론 뭐냐 ㅋㅋㅋ 전 국민을 기만 한 놈인데 죽어도 싸지	4
갑상선 항진증이라 눈 튀어나온 거 고쳐진 거라 하잖아요 그 별이 얼굴도 붓고 그랬을 텐데 다 빠진 걸 테고 눈 들어가는 성형도 있소	5
갑자기 뇌출혈로 떠나신 아버지 잃은 슬픔에 3년 동안 많이 울고 함 들어서 저도 이 프로그램 보면서 슬펐어요 아 나도 저렇게라도 아버지 보고 싶어서 나 연이 어머니 힘내시고 건강하시고 힘내세요	0
갑자기 생각난 다 쇼미 때 일리네 어 조만간 일 없네요 ㄷㄷㄷ 그의 예언이 적중했다 ㅇㄷ 박자	0
갑작스럽게 감정을 흔드는 방법은 사이비 교주들이 많이 쓰는 방법이다 절대적 행복과 불행은 없다 새로운 면들을 본다는 건 신선하지만 이상윤 씨 전 씨 같은 분들 조심하세요	7
갑질하다가 골로가 신 연예인들 많던데	1
가스 정아는 좀 오글거리는 데 ㅋ 연기 잘한다고 가스이면 여기저기 배우들 갓으로 넘쳐나겠네 ㅋ 오버는 하지 말자	0
강가ㄴ빛 시 후 인생 미 투 운동 동참하고 고해 한 후 전자발찌 차야 된다	5
강가ㄴ빛 인생 시 후 미 투 고백해라 고해 한 다음 셀프 전자발찌 차러 가즈야	2
강간 모 자살 안 하는 거 보니 진짜 억울하 긴 한 가 보네	2
강경헌 대꾸 나와라 연수도 안 나오고 살 맛이 안 난다	0
강기영이랑 공효진 좋아하지만 마녀들 점차 영화나 드라마 홍보 게스트로 넘쳐나겠구먼 망조다	6
강남 창녀들 망해라 애	2
강남 유이 더 잘 어울렸는데 아쉽	0
강남 같은 애 만나는 거 보면 그렇게 좋은 사람은 아닌 듯 좀 실망함	3
강남은 정글 가는 목적이 먼지 알 것 같다	3
강남이 왜 거짓말 같지	0
강남이니까 일본임에도 불구하고 인정하는 거임 이승기 정준영 친구 같은 날라리였음 용서 안 해	7
강다니엘 개발리는 데	1
강다니엘 너무 좋아요 명절 때 못 들었지만 꼭 다시 듣고 싶네요	0
강다니엘 노력한 거 잘 안다 속 시끄러운 얘기 많지만 진심 아는 사람들은 다 알고 있다 여기서 이런저런 얘기 하는 사람들 중 정말 팬인 사람이 얼마나 될까 어차피 자기 일 아니니 쉽게 말하는 것일 뿐이다	0
강다니엘 머리 채 잡히는 꼴 보니까 어이없넼ㅋㅋㅋ 그냥 찐 순위 까면 끝나는 걸 ㅠㅠ 온갖 어 그로 들 이 신나서 달려든 다 ㅋㅋ	0
강다니엘 팬들 생각해서 초스피드로 달려온 거 잊지 않아 앞으로도 같이 가자	0
강다니엘 팬들이 억지로 터트린 듯 하긴 장 나라급은 아이돌 뉴스 덮을 만한 파급력이 있지	3
강다니엘 군 응원합닏	0
강다니엘은 좀	0
강단이 딸이 불쌍하다 딸은 외국에 보 내놓고 ㅋㅋ 지는 연애질이라니 ㅋㅋㅋ	1
강대 니엘 박지훈 웅성우 특히 강대니 엘 전 국민이 이미 알고 있다	1
강동주도 나와야 하는 거 아님	0
강변 아슬이 불쌍하다 티브이에 얼굴도 팔렸는데	3
강변이 생각보다 훨 신 저질이구나	1
강성훈 자살할 거 같은 기 분ㅠ 꼭 건강 잘 추슬러서 다시 좋은 모습으로 나오길 응원합니다	1
강수지가 미쳤지	1
강수지 옷이 흰색으로 보이냐 기자야	0
강 씨는 갈수록 입 짧은 해님 닮아가네 먹방 잘하게 생겼어 ㅋㅋㅋ	0
강용석의 가로 세로 연구소에서 한효주 정확히 아니라 고 언급했어요	0
강원래 한동안 엄청 까였었는데 이제는 좋아해 주는 가 보네	0
강은비 팬들 무섭네 증거 가져와도 하나 경 잘못 이해 ㄷㄷㄷ	0
강인은 억울한 거지 마녀사냥하지 마라 그렇게 치면 정준영 단독방에 있던 모든 사람들 조사 대상이지 프로그램이나 뭐 단발성으로 만들어진 단독방들이 한두 개겠냐	1
강인이는 축구만 하는 줄 알았더니 ㅠ	0
강지환 팬은 아니지만 감금돼 있으면 핸드폰은 쓰게 하냐 그리고 남자 집엔 왜 쳐들어가 술 마시냐 하여간 또 뭐 바라고 저러는 거지	2
강철 비가 100 라면 신과 함께는 85 정도 재밌었다 이거는 어 떠냐	0
강철 비가 재미나던 데	0
강타 실제로 보면 잘생겼는가 보네 게 취지 뭐	1
강타 지디 영웅재중 탑 방탄 동해 이 특 시원 애들만 잘생기고 비주얼 좋음	0
강한 나가 훨씬 아깝다 짱 깨는 잘생겨도 냄새난다	4
강한 나는 좋은 기사 올라온 게 거의 없네	0
강한 나는 한지민이랑 투 샷 안 나오는 게 좋을 듯 한 지민 너무 예뻐	1
강혁민한테 뭐라 할 필요는 없는데 ㅋㅋ 왜 과거에 친 하지 않은 동료가 있은데 그때도 좀 낌새가 이 상해서 멀리했는데 몇 년 후에 알고 보니 이런 상황이 일어났고 여러 사람들이 물어보니 그때도 이런 심증 이 있었다 말한 것 뿐이잖아	0
강현석이 잘못했지만 친구도 잘한 거 하나 없다	0
강형우캍은 사람이 정이 많아 보이지만 저런 사람이 칼같이 자르면 정말 냉정 하단다	0
강호동 이수근 조합 예능은 뭔가 뻔해	1
강호동 도 이제 싫다	1
강효진 기자 공익제보자 신분 노출로 공익신고자 보호법 제12조 제1항에 따른 처벌 대상입니다	0
갖고 논거야 그런 거야	1
같은 남자라도 연예인 군대 문제는 욕하지만 미투는 무조건 연예인 응원해줍니다	6
같은 남자지만 내가 다 쪽 팔리다	6
같은 팀원이 좀 보듬어주지 메인 싱어가 나가는 건 젝키를 좋아하는 팬 입장에서 많이 아쉽다	0
같은 여자로 존 나 창피하다 먹고 살려고 하는 건가	6
같이 사기고 성희롱 욕은 다 여자가 받고 남자는 여자 사기는 게 능력이라고 ㅂㅅ 남자 죽어버려 수지야 힘내	2
같이 합의해서 원 나이트 해놓고서는 나중엔 성폭행 당했다 라 주장했던 사례가 어디 한둘입니까 철저한 검증을 통해서 진위 여부를 가린 다음에 욕해도 늦지 않습니다	2
개 ㅂㅅ 괜히 자기들이랑 종족 같은 애들 욕하니가 괜 히 수지 물고 늘어 지졍 ㅋㅋㅋ	2
개 지질한 새기 너 잘났다	5
개 새 끼가 19살 장난하는 것도 아니고 먹는 음식 가지고 장난 좀 하지 말자	5
개강 두를 주말에도 봐야 된다니 평일에 보는 것만 해도 짜증 나는데	1
개 같은 새 끼	5
게 거품 노래도 전혀 못하고 먼 음악에 자꾸 손을 댈까 이름 알려진 것도 라스 덕인데	3
개그맨 김경민 닮은다고 나만 느낌	0
개그맨이 몸 만들면 왜 다들 징그럽지	3
개그쟁이들 가스 내들 중에는 천이슬이가 가장 예쁘다 천이슬이 을 매나 이 쁘노 가스 내스럽고	6
개그 프로에서 마니 활용될 것 같음 보여주신 열심과 열정에 박수를 보냅니다 믿고 보는 배우로 자리매김하셔 요 파이팅	0
개나 소나 국민청원이야	4
개나 잼 빨리 프로그램 내려라	0
개나 잼 철거촌 이 주 무대 배경임 ㅡㅡ 미션임마서블이 훨씬 훨씬 재밌더라 이 거 보고 보니까 눈 개안하는 느낌	1
개독으로 개종 약속하고 결혼 하나	4
개돼지 네티즌은 무엇이 진실인지는 중요하지 않고 네 편 내 편이 중요한 거지 음식에 이념을 갖다 붙이고 비판하는 놈들 진짜 한 심한 부류들	5
개돼지 민국 또 전 가겠네ㅋㅋㅋ	4
개돼지 집단 대한 민족의 실상 사촌이 땅 사면 배 아픈 민족이라 앞에 선 웃어도 뒤에서 호 박씨 까는 게 일상임 소름 돋는 대한 민족 무섭다	4
개돼지 특 일본 기업 유니클로 일본 맥주 등 등 불매 하지만 스파이더맨이랑 트와이스는 소비 ㅋㅋㅋ	4
개 듣보네 ㅋㅋㅋ 남자 뭔 프로게이머 같이 생겼네	5
개랑 고양이에 환장한 애들치고 정상인 애들이 없음	4
개망나니 또 결혼 ㅎㅎ 재앙이 다 문재원	4
개복 어 두 장가 보내자	5
개뻥은 뭔 자 고 일어난 얼굴 교묘하게 화장할 거다 하고 정리 정돈 한 얼굴이구먼 ㅋㅋ	0
개성이라곤 1도 없는 구매력의 소유자 착해도 남자같이 안 느껴짐 돈 빼고	6
개시러 진짜 라디오 재밌다고 듣는 놈들이 문제지	0
개 우낌게 갑자 기기 안 두둔하는 답글이 많아 짐 왜일까 갑자기 10배는 많아졌네 ㅋㅋ 역시 네이버는 대단해	3
개웃 김 ㅋㅋㅋ	0
개인 면접을 봤는데 왜 비리라는 거 실제로 교수랑 개인적으로 면담하는 일반인들도 많은데 뭔	0
개인 최고 커리어 올림픽 종합 4 등의 현 학원 강사와 비벼지던 피겨의 전설	0
개인의 취향이겠지만 기대하고 시청했는데 재미가 없네요	0
개인적으로 랑 잘 어 울릴 거 같긴 한데 ㅠ	0
개인적으로 눈물 신은 윤세리보다 서단이 훨씬 슬펐 음	0
개인 정보 도용한 그 음원 총공 팀도 대국민 사과 해라 그래야 공평하지 자기들이 한 건 실수 래 하여튼 미친	1
개존잼임 이 거 꼭 보세요	0
개짜증 나네 혜진 아 언제부터 혜진 아 그렇게 불렀냐 불륜 드라마 담 주부터 안 본다	1
개 쳐 늙으면 꼴 보기 싫어지는 게 사람의 마음이 지 얘네야 광고 수익으로 번 게 많으니 얼굴에 돈 들이 고 관리하니 금술이 당연히 좋을 수밖에 사람이란 다 그런 거 임 아무리 이 쁘고 잘생겼어도 관리 안 하면 상대 쪽에서 싫어하게 되어 있음	4
개콘의 장대인데 장도 연에 캐릭터 묻힌 안나 씨 ㅠ 뜨길 바랄 게요	0
개티 준들 또 소설 쓴다 그 난리 법석 친 김광석 마누라 사건도 무혐의로 끝났구먼	4
개티 준들 마녀사냥 역겹 다 진짜	4
개판이 네 김준호는 디엔에이에 도 박 있는 듯 차태현도 실망이다 를 딱 들만 보는 프로 폐지해라	4
개폭망 벌써 차트 아웃 1따리 ㅋㅋ	1
개인적으로 너무 억지스럽고 유치해요 미안합니다 ㅠㅠ	0
개인적으로 이런 스타일은 싸 보인다 스카이 캐슬의 그런 지적인 스타일이 어울리는 듯 이건 술집 여자 같다	2
개인적으로 희성이랑 연결됐으면 좋겠다	0
그냥 가볍게 주말에 보기 좋다 돈 아까울 정도는 아니었음	0
그냥 다시 사귀면 좋겠음	0
그냥 다 쓰고 죽 지 존경 무 쓸모다	5
그냥 부러우면 부럽 다 해라 뭘 돈이면 다 된다고 비꼬냐 월 300 받을라고 사장 똥구멍도 빠는 것들이 ㅋㅋ	4
그냥 이 병헌 싫어하는 감정 때문에 배액 대는 거지 연기로 따지면 여기 댓글들이 말하는 강 동원이나 김남길이 상대가 되냐 이 병헌 사생활은 그렇다 쳐도 연기는 송강호 김윤석급이랑 노는 급인데 ㅋㅋ	3
